año,NCODI,totHemodina_Paciente,totPaciente_radioInterv,totLitofrag_Paciente,totLitofrag_Sesion,totAceleLineal_Paciente,totAceleLineal_Sesion,totBomCobal_Paciente,totBomCobal_Sesion,totOtraRadio_Paciente,totOtraRadio_Sesion,totFisiot_Paciente,totFisiot_Sesion,totLogop_Paciente,totLogop_Sesion,totTerapOcupa_Paciente,totTerapOcupa_Sesion,totHemodial_Paciente,totHemodial_Sesion,totHemodialDom_Paciente,totHemodialDom_Sesion,totDialPerito_Paciente,totDialPerito_Sesion
2016,9.5700000000000000e+02,3032,4957,0,0,1928,41490,0,0,68,738,11974,215529,1123,12355,917,16505,608,15622,0,0,32,2807
2016,9.3900000000000000e+02,3746,2818,0,0,953,18377,0,0,78,335,14289,219189,1368,6705,6244,6244,151,17791,2,213,21,6445
2016,2.3600000000000000e+02,0,0,0,0,0,0,0,0,0,0,2108,44268,0,0,0,0,0,0,0,0,0,0
2016,7.3500000000000000e+02,1755,4000,94,98,2317,17282,0,0,0,0,95004,305227,486,5349,10062,14824,400,5639,0,0,0,0
2016,1.4600000000000000e+02,0,0,0,0,0,0,0,0,0,0,942,7693,0,0,0,0,0,0,0,0,0,0
2016,3.6300000000000000e+02,190,174,0,0,0,0,0,0,0,0,2053,57824,0,0,0,0,0,0,0,0,0,0
2016,1.8700000000000000e+02,100,26,0,0,0,0,0,0,0,0,4132,36328,38,196,0,0,77,12423,0,0,0,0
2016,2.6500000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2.9500000000000000e+02,0,26,0,0,0,0,0,0,0,0,191,2864,0,0,0,0,0,0,0,0,0,0
2016,4.9600000000000000e+02,637,259,0,0,0,0,0,0,0,0,2617,40973,0,0,0,0,438,13980,0,0,0,0
2016,7.7000000000000000e+01,0,0,0,0,0,0,0,0,0,0,327,6071,0,0,0,0,0,0,0,0,0,0
2016,3.9100000000000000e+02,0,0,51,76,0,0,0,0,0,0,45,951,0,0,0,0,0,0,0,0,0,0
2016,2.4000000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,7313,0,0,0,0
2016,4.4800000000000000e+02,0,0,0,0,0,0,0,0,0,0,1200,22800,53,719,0,0,17,1306,0,0,0,0
2016,1.5100000000000000e+02,0,0,0,0,0,0,0,0,0,0,104,5500,0,0,0,0,0,0,0,0,0,0
2016,4.2500000000000000e+02,0,0,0,0,0,0,0,0,0,0,1659,11384,0,0,0,0,92,1078,0,0,0,0
2016,3.0000000000000000e+02,0,0,0,0,0,0,0,0,0,0,2512,21527,0,0,0,0,0,0,0,0,0,0
2016,3.3900000000000000e+02,1394,1088,0,0,0,0,0,0,0,0,825,5465,0,0,0,0,7,22,0,0,0,0
2016,8.7400000000000000e+02,0,0,0,0,0,0,0,0,0,0,1534,23053,0,0,0,0,772,9509,0,0,0,0
2016,9.0500000000000000e+02,1811,601,147,224,673,17396,0,0,0,0,3107,97689,385,3231,88,1613,418,7581,0,0,45,5747
2016,7.3600000000000000e+02,1729,6544,144,165,1281,23780,0,0,292,810,6041,108740,947,10412,259,4665,95,8308,0,0,8,1752
2016,4.5900000000000000e+02,0,0,0,0,0,0,0,0,0,0,1611,56130,0,0,0,0,0,0,0,0,0,0
2016,3.2000000000000000e+02,0,0,0,0,0,0,0,0,0,0,3464,42093,0,0,0,0,0,0,0,0,0,0
