año,NCODI,due_cTotal,matronas_cTotal,oDueEspeciali_cTotal,fisioterapeutas_cTotal,terapeutas_cTotal,logopedas_cTotal,oSaniMedio_cTotal,gMedioSani_cTotal,gSuperiorSani_cTotal,tecSani_cTotal,restSani_cTotal2,due_cMujeres,matronas_cMujeres,oDueEspeciali_cMujeres,fisioterapeutas_cMujeres,terapeutas_cMujeres,logopedas_cMujeres,oSaniMedio_cMujeres,gMedioSani_cMujeres,gSuperiorSani_cMujeres,tecSani_cMujeres,restSani_cMujeres2,due_pTotal,matronas_pTotal,oDueEspeciali_pTotal,fisioterapeutas_pTotal,terapeutas_pTotal,logopedas_pTotal,oSaniMedio_pTotal,gMedioSani_pTotal,gSuperiorSani_pTotal,tecSani_pTotal,restSani_pTotal2,due_pMujeres,matronas_pMujeres,oDueEspeciali_pMujeres,fisioterapeutas_pMujeres,terapeutas_pMujeres,logopedas_pMujeres,oSaniMedio_pMujeres,gMedioSani_pMujeres,gSuperiorSani_pMujeres,tecSani_pMujeres,restSani_pMujeres2,due_colabTotal,matronas_colabTotal,oDueEspeciali_colabTotal,fisioterapeutas_colabTotal,terapeutas_colabTotal,logopedas_colabTotal,oSaniMedio_colabTotal,gMedioSani_colabTotal,gSuperiorSani_colabTotal,tecSani_colabTotal,restSani_colabTotal2,due_colabMujeres,matronas_colabMujeres,oDueEspeciali_colabMujeres,fisioterapeutas_colabMujeres,terapeutas_colabMujeres,logopedas_colabMujeres,oSaniMedio_colabMujeres,gMedioSani_colabMujeres,gSuperiorSani_colabMujeres,tecSani_colabMujeres,restSani_colabMujeres2,direccion_cTotal,trabSocial_cTotal,perOficio_cTotal,administrativos_cTotal,oNoSani_cTotal,direccion_cMujeres,trabSocial_cMujeres,perOficio_cMujeres,administrativos_cMujeres,oNoSani_cMujeres,direccion_pTotal,trabSocial_pTotal,perOficio_pTotal,administrativos_pTotal,oNoSani_pTotal,direccion_pMujeres,trabSocial_pMujeres,perOficio_pMujeres,administrativos_pMujeres,oNoSani_pMujeres,direccion_colabTotal,trabSocial_colabTotal,perOficio_colabTotal,administrativos_colabTotal,oNoSani_colabTotal,direccion_colabMujeres,trabSocial_colabMujeres,perOficio_colabMujeres,administrativos_colabMujeres,oNoSani_colabMujeres
2016,1.1010000000000000e+03,49,0,0,0,0,0,0,33,3,36,0,42,0,0,0,0,0,0,27,2,29,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,6,9,0,3,0,1,1,3,0,3,0,6,8,0,0,0,1,1,1,0,1,0,10,0,0,27,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0
2016,6.6600000000000000e+02,617,17,2,20,0,0,57,406,74,480,0,540,16,2,14,0,0,50,396,58,454,0,52,0,0,3,0,0,0,18,2,20,0,45,0,0,3,0,0,0,15,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,49,144,142,4,2,23,119,127,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,3.9200000000000000e+02,57,0,8,7,2,2,0,59,0,59,0,50,0,6,5,1,2,0,55,0,55,0,14,0,0,0,0,0,0,8,0,8,0,13,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,32,33,40,3,1,19,25,26,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,7.9000000000000000e+02,267,0,15,20,0,2,2,197,30,227,3,231,0,14,16,0,1,2,174,26,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,16,82,81,11,5,7,63,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.5000000000000000e+02,173,7,0,5,0,0,0,112,28,140,0,101,5,0,5,0,0,0,107,25,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,66,53,0,0,0,62,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8.7600000000000000e+02,248,14,0,6,0,0,0,197,28,225,0,188,12,0,4,0,0,0,196,26,222,0,52,4,0,6,0,0,0,8,6,14,0,50,4,0,4,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,8,88,81,17,3,1,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.4400000000000000e+02,23,0,0,0,0,0,0,23,3,26,0,15,0,0,0,0,0,0,17,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,9,0,1,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.5200000000000000e+02,33,0,0,0,0,0,0,42,11,53,0,27,0,0,0,0,0,0,40,7,47,0,39,0,0,1,0,0,0,25,6,31,0,34,0,0,1,0,0,0,24,3,27,0,0,8,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,26,16,28,1,0,21,16,20,0,0,6,0,12,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0
2016,5.4000000000000000e+01,10,0,0,0,0,0,0,50,0,50,0,7,0,0,0,0,0,0,39,0,39,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,2,3,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.6700000000000000e+02,24,0,0,0,0,0,0,22,12,34,0,21,0,0,0,0,0,0,19,8,27,0,8,0,0,0,0,0,0,5,0,5,0,7,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,28,3,2,0,0,27,0,0,0,0,7,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2016,5.3800000000000000e+02,453,15,0,22,4,0,0,294,67,361,0,376,10,0,17,3,0,0,281,60,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,17,133,130,7,4,11,114,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.5700000000000000e+02,143,7,0,9,2,0,1,86,23,109,0,110,7,0,6,2,0,1,83,20,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,47,61,36,7,1,31,41,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.5300000000000000e+02,225,7,0,11,2,0,0,148,52,200,0,208,5,0,9,2,0,0,145,43,188,0,25,0,0,0,0,0,0,10,2,12,0,22,0,0,0,0,0,0,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,45,90,87,2,3,28,63,35,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2016,6.4700000000000000e+02,132,6,0,8,1,0,0,92,28,120,0,120,6,0,7,1,0,0,85,22,107,0,8,0,0,3,0,0,0,5,1,6,0,8,0,0,2,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,43,56,40,5,2,14,45,20,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.7800000000000000e+02,755,17,0,29,6,0,0,513,117,630,0,624,17,0,22,6,0,0,478,97,575,0,69,0,0,3,0,0,0,14,2,16,0,59,0,0,3,0,0,0,12,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,47,254,280,6,6,2,175,166,0,0,0,2,8,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2016,9.9600000000000000e+02,138,6,0,7,2,0,1,91,26,117,0,109,5,0,7,1,0,1,87,22,109,0,7,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,44,50,1,1,0,34,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7.2900000000000000e+02,1091,48,0,20,3,1,0,938,227,1165,1,883,36,0,13,3,1,0,881,197,1078,0,165,14,0,0,0,0,0,56,19,75,0,154,12,0,0,0,0,0,55,19,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,10,108,413,643,88,10,3,314,292,0,0,0,2,26,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0
2016,1.8200000000000000e+02,70,0,0,0,0,0,0,65,0,65,0,59,0,0,0,0,0,0,62,0,62,0,6,0,0,0,0,0,0,9,0,9,0,5,0,0,0,0,0,0,9,0,9,0,11,9,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,3,0,45,17,15,2,0,37,15,0,0,0,4,3,1,0,0,3,2,0,1,0,0,0,0,1,0,0,0,0
2016,6.3300000000000000e+02,96,0,0,3,0,3,0,61,14,75,0,82,0,0,1,0,1,0,35,8,43,0,8,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,0,0,2,1,3,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,2,6,26,4,1,1,2,18,3,0,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2016,6.8500000000000000e+02,337,14,0,7,2,0,0,260,71,331,0,289,11,0,3,1,0,0,238,52,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,78,75,116,9,1,42,56,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.8300000000000000e+02,142,7,0,1,0,0,0,116,40,156,0,107,6,0,1,0,0,0,112,31,143,0,18,0,0,2,0,0,0,13,0,13,0,16,0,0,2,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,45,58,34,10,2,20,46,17,1,0,1,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
2016,9.4500000000000000e+02,108,4,0,3,0,0,0,83,31,114,0,80,2,0,2,0,0,0,77,20,97,0,18,2,0,1,0,0,0,18,5,23,0,17,2,0,0,0,0,0,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,21,3,0,0,11,12,0,0,0,12,11,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0
2016,9.5300000000000000e+02,5,0,0,0,0,0,11,4,7,11,22,5,0,0,0,0,0,5,4,2,6,22,2,0,0,0,0,0,1,0,1,1,6,2,0,0,0,0,0,0,0,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,1,0,3,3,0,2,0,14,3,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2016,1.0220000000000000e+03,28,0,0,2,0,0,0,23,17,40,0,20,0,0,1,0,0,0,17,15,32,0,16,0,0,1,0,0,0,5,5,10,0,14,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,18,1,0,0,9,7,0,0,0,8,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
2016,1.0490000000000000e+03,30,0,0,1,0,0,0,28,23,51,0,23,0,0,0,0,0,0,25,16,41,0,12,0,0,0,0,0,0,6,3,9,0,10,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,15,4,0,0,10,4,0,0,0,9,3,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
2016,7.9400000000000000e+02,1705,36,10,47,15,5,8,1177,251,1428,0,1564,36,9,37,14,5,6,1141,230,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,14,112,368,725,42,13,22,297,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4.1500000000000000e+02,25,0,0,0,0,0,0,28,31,59,0,24,0,0,0,0,0,0,28,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,25,10,2,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.9200000000000000e+02,67,0,0,6,0,0,0,50,8,58,0,57,0,0,4,0,0,0,46,6,52,0,38,8,0,6,0,0,0,11,6,17,0,32,8,0,3,0,0,0,11,4,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,3,17,33,6,0,0,15,21,0,0,0,1,8,0,0,0,1,7,0,0,0,0,37,0,0,0,0,37
2016,4.9700000000000000e+02,72,0,0,9,0,0,0,45,12,57,1,68,0,0,9,0,0,0,45,1,46,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,23,2,1,0,26,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4.5800000000000000e+02,101,5,0,0,0,0,0,31,21,52,0,93,5,0,0,0,0,0,30,18,48,0,39,0,0,0,0,0,0,20,5,25,0,35,0,0,0,0,0,0,18,5,23,0,2,7,0,4,1,1,1,0,0,0,0,2,7,0,3,1,1,1,0,0,0,0,15,0,89,41,9,15,0,78,35,0,0,0,11,12,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0
2016,7.2600000000000000e+02,393,12,3,9,5,0,0,281,86,367,0,352,10,1,5,4,0,0,275,81,356,0,25,0,0,4,0,0,0,9,3,12,0,25,0,0,4,0,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,51,147,232,17,5,7,112,156,0,0,1,2,7,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0
2016,2.7200000000000000e+02,87,0,0,0,0,0,0,51,5,56,0,75,0,0,0,0,0,0,50,4,54,0,5,0,0,0,0,0,0,24,0,24,0,2,0,0,0,0,0,0,24,0,24,0,0,0,0,4,0,1,0,2,0,2,0,0,0,0,4,0,1,0,2,0,2,0,3,0,13,34,63,1,0,1,29,37,0,0,0,3,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
2016,8.0500000000000000e+02,1018,17,1,18,9,2,1,743,195,938,0,897,17,1,15,6,2,0,706,183,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,21,375,297,382,45,19,318,237,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.0000000000000000e+00,13,0,0,0,0,0,1,18,1,19,0,9,0,0,0,0,0,1,16,1,17,0,7,0,0,0,0,0,1,1,3,4,0,4,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,0,0,0,8,8,0,0,0,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2016,2.3400000000000000e+02,40,0,7,6,0,0,2,35,22,57,0,30,0,0,6,0,0,2,19,17,36,0,15,0,0,2,0,0,0,4,3,7,0,15,0,0,2,0,0,0,4,3,7,0,5,4,0,0,0,1,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,10,0,5,22,20,6,0,0,17,20,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,6.4000000000000000e+01,5,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,4,2,0,2,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8.4200000000000000e+02,90,8,0,4,0,0,0,74,19,93,0,76,8,0,3,0,0,0,73,15,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,53,9,8,1,0,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8.4300000000000000e+02,70,5,0,3,0,0,0,58,22,80,0,62,4,0,3,0,0,0,55,16,71,0,18,2,0,0,0,0,0,22,4,26,0,16,2,0,0,0,0,0,21,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,31,2,5,1,0,23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,8.0300000000000000e+02,378,12,0,15,2,0,0,248,87,335,0,354,11,0,13,1,0,0,243,66,309,0,6,1,0,0,0,0,0,3,0,3,0,6,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,37,166,211,5,5,0,124,143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,2.1100000000000000e+02,9,1,0,5,0,1,0,8,0,8,3,7,1,0,3,0,1,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7.7300000000000000e+02,483,15,0,8,0,0,0,239,60,299,0,440,14,0,5,0,0,0,229,54,283,0,72,3,0,0,0,0,0,21,5,26,0,72,2,0,0,0,0,0,18,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,24,118,117,9,2,6,103,41,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,4.2400000000000000e+02,28,0,0,0,0,0,0,31,0,31,0,26,0,0,0,0,0,0,29,0,29,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,16,0,0,0,0,14,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016,2.9800000000000000e+02,78,0,0,0,0,0,4,56,4,60,0,76,0,0,0,0,0,1,52,1,53,0,24,0,0,6,0,0,0,23,0,23,0,23,0,0,5,0,0,0,23,0,23,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,30,25,20,2,0,6,22,5,0,0,4,12,3,0,0,1,12,1,0,1,0,0,0,0,1,0,0,0
2016,5.9400000000000000e+02,9,0,0,0,0,0,0,7,0,7,0,8,0,0,0,0,0,0,7,0,7,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2.3700000000000000e+02,21,0,0,1,1,0,0,42,0,42,0,19,0,0,1,1,0,0,40,0,40,0,7,0,0,4,1,0,0,10,0,10,0,5,0,0,4,1,0,0,10,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,5,25,1,1,0,5,24,0,0,0,5,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
2016,1.6000000000000000e+01,14,0,0,1,1,0,0,28,0,28,0,12,0,0,0,1,0,0,26,0,26,0,4,0,0,1,0,0,0,13,0,13,0,3,0,0,1,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,1,0,0,8,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,7.6800000000000000e+02,41,3,0,0,0,0,0,32,8,40,0,36,2,0,0,0,0,0,29,6,35,0,15,0,1,0,0,0,0,9,2,11,0,15,0,1,0,0,0,0,7,1,8,0,3,0,0,3,0,0,0,0,2,2,0,2,0,0,3,0,0,0,0,2,2,0,4,1,2,15,7,2,1,2,9,0,0,1,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2016,6.1700000000000000e+02,127,10,1,6,0,0,0,76,28,104,0,108,9,1,2,0,0,0,68,23,91,0,88,2,0,7,0,1,0,54,13,67,0,86,2,0,6,0,1,0,52,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,10,35,18,18,1,4,32,1,2,0,7,11,2,2,0,4,10,0,0,0,0,0,0,0,0,0,0,0
2016,2.9700000000000000e+02,4,2,2,2,0,0,2,6,4,10,0,4,2,1,1,0,0,1,6,4,10,0,1,2,1,1,0,0,1,2,2,4,0,1,2,1,1,0,0,1,2,2,4,0,2,1,3,2,0,0,1,1,3,4,0,2,1,3,1,0,0,1,1,3,4,0,1,2,6,6,2,1,2,4,6,2,1,1,2,2,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,1
2016,1.0500000000000000e+02,5,0,0,1,0,0,0,20,0,20,0,5,0,0,1,0,0,0,16,0,16,0,6,0,0,1,1,0,0,20,0,20,0,6,0,0,1,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,1,1,1,0,8,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2016,5.4400000000000000e+02,61,5,1,4,0,0,0,58,11,69,0,60,5,1,4,0,0,0,57,10,67,0,36,5,1,3,1,2,0,31,2,33,0,33,5,1,2,0,2,0,28,2,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,12,28,22,3,2,10,22,10,1,0,0,24,16,0,0,0,21,11,0,0,0,0,0,0,0,0,0,0
2016,8.0400000000000000e+02,128,5,0,6,0,0,4,103,36,139,0,109,5,0,5,0,0,1,93,24,117,0,58,3,0,5,1,1,2,28,11,39,0,53,3,0,4,1,1,2,28,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,32,30,2,1,4,27,7,2,0,0,29,6,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0
2016,1.0400000000000000e+02,20,0,0,0,0,0,0,61,0,61,0,14,0,0,0,0,0,0,27,0,27,0,17,0,0,0,3,0,0,35,0,35,0,14,0,0,0,3,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,20,17,0,4,1,15,12,0,1,0,8,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0
2016,2.0000000000000000e+01,12,0,0,1,2,0,66,14,0,14,0,10,0,0,1,2,0,62,14,0,14,0,7,0,0,1,0,0,26,2,0,2,0,7,0,0,0,0,0,25,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,2,0,3,2,14,2,0,0,0,6,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.5000000000000000e+02,86,0,1,0,0,0,0,51,8,59,0,80,0,1,0,0,0,0,45,5,50,0,42,0,0,3,0,0,0,31,3,34,0,36,0,0,2,0,0,0,30,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,50,9,3,1,0,37,0,0,1,0,11,5,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0
2016,1.1200000000000000e+02,5,0,1,0,0,0,1,31,0,31,0,3,0,1,0,0,0,1,30,0,30,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8.1800000000000000e+02,9,0,0,1,0,0,0,35,0,35,0,9,0,0,1,0,0,0,34,0,34,0,2,0,0,2,0,0,0,5,0,5,0,2,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
2016,8.8200000000000000e+02,18,0,0,5,0,0,0,43,0,43,0,17,0,0,3,0,0,0,43,0,43,0,1,0,0,1,1,0,0,18,0,18,0,1,0,0,1,1,0,0,17,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2016,9.1400000000000000e+02,13,0,0,2,1,0,0,32,0,32,0,12,0,0,2,1,0,0,31,0,31,0,20,0,0,0,0,1,0,24,0,24,0,20,0,0,0,0,1,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.2800000000000000e+02,41,0,0,0,0,0,1,15,20,35,0,31,0,0,0,0,0,1,15,16,31,0,9,0,0,0,0,0,0,5,3,8,0,9,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,3,1,0,0,24,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.6400000000000000e+02,143,9,0,3,0,0,3,112,9,121,0,125,9,0,3,0,0,3,97,9,106,0,87,12,0,5,0,0,1,73,7,80,0,79,12,0,5,0,0,1,66,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,30,49,23,8,4,23,38,0,1,0,16,17,15,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0
2016,1.0260000000000000e+03,18,0,0,0,1,0,1,44,0,44,0,12,0,0,0,1,0,1,43,0,43,0,7,0,0,4,0,0,0,32,0,32,0,7,0,0,4,0,0,0,30,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,12,1,2,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
